tenant_id	unix_hour	exact_count	estimate	signed_relative_error	absolute_relative_error	serialized_size
20	15	1000	1003.466070	0.003466070	0.003466070	4124
20	16	1000	974.186070	-0.025813930	0.025813930	4124
20	17	1000	1014.980680	0.014980680	0.014980680	4124
20	18	1000	988.163437	-0.011836563	0.011836563	4124
20	19	1000	1012.419079	0.012419079	0.012419079	4124
20	20	5000	4960.911479	-0.007817704	0.007817704	4124
20	21	5000	4960.911479	-0.007817704	0.007817704	4124
20	22	5000	5052.578794	0.010515759	0.010515759	4124
20	23	10000	10052.136924	0.005213692	0.005213692	4124
21	0	1000	988.163437	-0.011836563	0.011836563	4124
21	1	1000	993.257965	-0.006742035	0.006742035	4124
21	2	1000	1008.579679	0.008579679	0.008579679	4124
21	3	1000	1003.466070	0.003466070	0.003466070	4124
21	4	1000	997.083024	-0.002916976	0.002916976	4124
21	5	1000	995.807607	-0.004192393	0.004192393	4124
21	6	1000	991.983739	-0.008016261	0.008016261	4124
21	7	1000	983.075238	-0.016924762	0.016924762	4124
21	8	1000	995.807607	-0.004192393	0.004192393	4124
21	9	1000	991.983739	-0.008016261	0.008016261	4124
21	10	1000	995.807607	-0.004192393	0.004192393	4124
21	11	1000	980.533506	-0.019466494	0.019466494	4124
21	12	1000	991.983739	-0.008016261	0.008016261	4124
21	13	1000	999.635049	-0.000364951	0.000364951	4124
21	14	1000	1000.911658	0.000911658	0.000911658	4124
21	15	1000	994.532588	-0.005467412	0.005467412	4124
21	16	1000	985.618547	-0.014381453	0.014381453	4124
21	17	1000	998.358838	-0.001641162	0.001641162	4124
21	18	1000	983.075238	-0.016924762	0.016924762	4124
21	19	1000	984.346695	-0.015653305	0.015653305	4124
21	20	5000	5181.624801	0.036324960	0.036324960	4124
21	21	5000	5056.013595	0.011202719	0.011202719	4124
21	22	5000	4984.480800	-0.003103840	0.003103840	4124
21	23	10000	10017.375753	0.001737575	0.001737575	4124
22	0	1000	998.358838	-0.001641162	0.001641162	4124
22	1	1000	976.723864	-0.023276136	0.023276136	4124
22	2	1000	1009.859079	0.009859079	0.009859079	4124
22	3	1000	1009.859079	0.009859079	0.009859079	4124
22	4	1000	985.618547	-0.014381453	0.014381453	4124
22	5	1000	1021.391701	0.021391701	0.021391701	4124
22	6	1000	1007.300678	0.007300678	0.007300678	4124
22	7	1000	997.083024	-0.002916976	0.002916976	4124
22	8	1000	1002.188665	0.002188665	0.002188665	4124
22	9	1000	1020.108694	0.020108694	0.020108694	4124
22	10	1000	998.358838	-0.001641162	0.001641162	4124
22	11	1000	994.532588	-0.005467412	0.005467412	4124
22	12	1000	1006.022077	0.006022077	0.006022077	4124
22	13	1000	1002.188665	0.002188665	0.002188665	4124
22	14	1000	981.804175	-0.018195825	0.018195825	4124
22	15	1000	998.358838	-0.001641162	0.001641162	4124
22	16	1000	979.263232	-0.020736768	0.020736768	4124
22	17	1000	986.890795	-0.013109205	0.013109205	4124
22	18	1000	1007.300678	0.007300678	0.007300678	4124
22	19	1000	995.807607	-0.004192393	0.004192393	4124
22	20	5000	5018.388278	0.003677656	0.003677656	4124
22	21	5000	5032.030256	0.006406051	0.006406051	4124
22	22	5000	4974.363051	-0.005127390	0.005127390	4124
22	23	10000	10206.273779	0.020627378	0.020627378	4124
23	0	1000	1009.859079	0.009859079	0.009859079	4124
23	1	1000	989.436475	-0.010563525	0.010563525	4124
23	2	1000	1003.466070	0.003466070	0.003466070	4124
23	3	1000	975.454771	-0.024545229	0.024545229	4124
23	4	1000	1011.138879	0.011138879	0.011138879	4124
23	5	1000	1022.675110	0.022675110	0.022675110	4124
23	6	1000	1007.300678	0.007300678	0.007300678	4124
23	7	1000	1008.579679	0.008579679	0.008579679	4124
23	8	1000	1002.188665	0.002188665	0.002188665	4124
23	9	1000	1003.466070	0.003466070	0.003466070	4124
23	10	1000	991.983739	-0.008016261	0.008016261	4124
23	11	1000	974.186070	-0.025813930	0.025813930	4124
23	12	1000	985.618547	-0.014381453	0.014381453	4124
23	13	1000	994.532588	-0.005467412	0.005467412	4124
23	14	1000	1004.743874	0.004743874	0.004743874	4124
23	15	1000	1007.300678	0.007300678	0.007300678	4124
23	16	1000	1021.391701	0.021391701	0.021391701	4124
23	17	1000	1021.391701	0.021391701	0.021391701	4124
23	18	1000	993.257965	-0.006742035	0.006742035	4124
23	19	1000	998.358838	-0.001641162	0.001641162	4124
23	20	5000	5008.186530	0.001637306	0.001637306	4124
23	21	5000	5014.984871	0.002996974	0.002996974	4124
23	22	5000	5028.615500	0.005723100	0.005723100	4124
23	23	10000	9971.481716	-0.002851828	0.002851828	4124
24	0	1000	1002.188665	0.002188665	0.002188665	4124
24	1	1000	999.635049	-0.000364951	0.000364951	4124
24	2	1000	993.257965	-0.006742035	0.006742035	4124
24	3	1000	1026.527751	0.026527751	0.026527751	4124
24	4	1000	997.083024	-0.002916976	0.002916976	4124
24	5	1000	1003.466070	0.003466070	0.003466070	4124
24	6	1000	1002.188665	0.002188665	0.002188665	4124
24	7	1000	1017.543884	0.017543884	0.017543884	4124
24	8	1000	1006.022077	0.006022077	0.006022077	4124
24	9	1000	1007.300678	0.007300678	0.007300678	4124
24	10	1000	1002.188665	0.002188665	0.002188665	4124
24	11	1000	1003.466070	0.003466070	0.003466070	4124
24	12	1000	990.709909	-0.009290091	0.009290091	4124
24	13	1000	1000.911658	0.000911658	0.000911658	4124
24	14	1000	990.709909	-0.009290091	0.009290091	4124
24	15	1000	974.186070	-0.025813930	0.025813930	4124
24	16	1000	1004.743874	0.004743874	0.004743874	4124
24	17	1000	1017.543884	0.017543884	0.017543884	4124
24	18	1000	972.917762	-0.027082238	0.027082238	4124
24	19	1000	985.618547	-0.014381453	0.014381453	4124
24	20	5000	5021.794515	0.004358903	0.004358903	4124
24	21	5000	5014.984871	0.002996974	0.002996974	4124
24	22	5000	4845.057291	-0.030988542	0.030988542	4124
24	23	10000	10028.930063	0.002893006	0.002893006	4124
25	0	1000	980.533506	-0.019466494	0.019466494	4124
25	1	1000	967.848454	-0.032151546	0.032151546	4124
25	2	1000	995.807607	-0.004192393	0.004192393	4124
25	3	1000	993.257965	-0.006742035	0.006742035	4124
25	4	1000	1002.188665	0.002188665	0.002188665	4124
25	5	1000	1007.300678	0.007300678	0.007300678	4124
25	6	1000	983.075238	-0.016924762	0.016924762	4124
25	7	1000	989.436475	-0.010563525	0.010563525	4124
25	8	1000	994.532588	-0.005467412	0.005467412	4124
25	9	1000	1020.108694	0.020108694	0.020108694	4124
25	10	1000	1006.022077	0.006022077	0.006022077	4124
25	11	1000	1006.022077	0.006022077	0.006022077	4124
25	12	1000	1007.300678	0.007300678	0.007300678	4124
25	13	1000	990.709909	-0.009290091	0.009290091	4124
25	14	1000	989.436475	-0.010563525	0.010563525	4124
25	15	1000	1004.743874	0.004743874	0.004743874	4124
25	16	1000	983.075238	-0.016924762	0.016924762	4124
25	17	1000	980.533506	-0.019466494	0.019466494	4124
25	18	1000	1008.579679	0.008579679	0.008579679	4124
25	19	1000	1022.675110	0.022675110	0.022675110	4124
25	20	5000	5045.717821	0.009143564	0.009143564	4124
25	21	5000	5042.291639	0.008458328	0.008458328	4124
25	22	5000	4991.239877	-0.001752025	0.001752025	4124
25	23	10000	9937.395527	-0.006260447	0.006260447	4124
26	0	1000	1017.543884	0.017543884	0.017543884	4124
26	1	1000	1003.466070	0.003466070	0.003466070	4124
26	2	1000	1007.300678	0.007300678	0.007300678	4124
26	3	1000	1021.391701	0.021391701	0.021391701	4124
26	4	1000	986.890795	-0.013109205	0.013109205	4124
26	5	1000	1000.911658	0.000911658	0.000911658	4124
26	6	1000	990.709909	-0.009290091	0.009290091	4124
26	7	1000	1014.980680	0.014980680	0.014980680	4124
26	8	1000	988.163437	-0.011836563	0.011836563	4124
26	9	1000	999.635049	-0.000364951	0.000364951	4124
26	10	1000	1003.466070	0.003466070	0.003466070	4124
26	11	1000	997.083024	-0.002916976	0.002916976	4124
26	12	1000	998.358838	-0.001641162	0.001641162	4124
26	13	1000	1017.543884	0.017543884	0.017543884	4124
26	14	1000	999.635049	-0.000364951	0.000364951	4124
26	15	1000	1020.108694	0.020108694	0.020108694	4124
26	16	1000	991.983739	-0.008016261	0.008016261	4124
26	17	1000	993.257965	-0.006742035	0.006742035	4124
26	18	1000	986.890795	-0.013109205	0.013109205	4124
26	19	1000	976.723864	-0.023276136	0.023276136	4124
26	20	5000	5011.584290	0.002316858	0.002316858	4124
26	21	5000	4954.202223	-0.009159555	0.009159555	4124
26	22	5000	4967.631743	-0.006473651	0.006473651	4124
26	23	10000	10017.375753	0.001737575	0.001737575	4124
27	0	1000	990.709909	-0.009290091	0.009290091	4124
27	1	1000	998.358838	-0.001641162	0.001641162	4124
27	2	1000	1009.859079	0.009859079	0.009859079	4124
27	3	1000	1013.699680	0.013699680	0.013699680	4124
27	4	1000	993.257965	-0.006742035	0.006742035	4124
27	5	1000	989.436475	-0.010563525	0.010563525	4124
27	6	1000	1022.675110	0.022675110	0.022675110	4124
27	7	1000	988.163437	-0.011836563	0.011836563	4124
27	8	1000	990.709909	-0.009290091	0.009290091	4124
27	9	1000	1000.911658	0.000911658	0.000911658	4124
27	10	1000	1008.579679	0.008579679	0.008579679	4124
27	11	1000	1011.138879	0.011138879	0.011138879	4124
27	12	1000	995.807607	-0.004192393	0.004192393	4124
27	13	1000	1004.743874	0.004743874	0.004743874	4124
27	14	1000	1002.188665	0.002188665	0.002188665	4124
27	15	1000	1000.911658	0.000911658	0.000911658	4124
27	16	1000	999.635049	-0.000364951	0.000364951	4124
27	17	1000	990.709909	-0.009290091	0.009290091	4124
27	18	1000	1000.911658	0.000911658	0.000911658	4124
27	19	1000	1006.022077	0.006022077	0.006022077	4124
27	20	5000	4934.140142	-0.013171972	0.013171972	4124
27	21	5000	5069.781675	0.013956335	0.013956335	4124
27	22	5000	4984.480800	-0.003103840	0.003103840	4124
27	23	10000	9738.628768	-0.026137123	0.026137123	4124
28	0	1000	999.635049	-0.000364951	0.000364951	4124
28	1	1000	988.163437	-0.011836563	0.011836563	4124
28	2	1000	1006.022077	0.006022077	0.006022077	4124
28	3	1000	1000.911658	0.000911658	0.000911658	4124
28	4	1000	1008.579679	0.008579679	0.008579679	4124
28	5	1000	990.709909	-0.009290091	0.009290091	4124
28	6	1000	1011.138879	0.011138879	0.011138879	4124
28	7	1000	991.983739	-0.008016261	0.008016261	4124
28	8	1000	1004.743874	0.004743874	0.004743874	4124
28	9	1000	1006.022077	0.006022077	0.006022077	4124
28	10	1000	1008.579679	0.008579679	0.008579679	4124
28	11	1000	1018.826088	0.018826088	0.018826088	4124
28	12	1000	1000.911658	0.000911658	0.000911658	4124
28	13	1000	980.533506	-0.019466494	0.019466494	4124
28	14	1000	994.532588	-0.005467412	0.005467412	4124
28	15	1000	995.807607	-0.004192393	0.004192393	4124
28	16	1000	1002.188665	0.002188665	0.002188665	4124
28	17	1000	975.454771	-0.024545229	0.024545229	4124
28	18	1000	999.635049	-0.000364951	0.000364951	4124
28	19	1000	1017.543884	0.017543884	0.017543884	4124
28	20	5000	5093.987740	0.018797548	0.018797548	4124
28	21	5000	4917.496478	-0.016500704	0.016500704	4124
28	22	5000	5018.388278	0.003677656	0.003677656	4124
28	23	10000	10087.195626	0.008719563	0.008719563	4124
29	0	1000	1013.699680	0.013699680	0.013699680	4124
29	1	1000	993.257965	-0.006742035	0.006742035	4124
29	2	1000	1014.980680	0.014980680	0.014980680	4124
29	3	1000	1009.859079	0.009859079	0.009859079	4124
29	4	1000	998.358838	-0.001641162	0.001641162	4124
29	5	1000	988.163437	-0.011836563	0.011836563	4124
29	6	1000	994.532588	-0.005467412	0.005467412	4124
29	7	1000	994.532588	-0.005467412	0.005467412	4124
29	8	1000	1009.859079	0.009859079	0.009859079	4124
29	9	1000	999.635049	-0.000364951	0.000364951	4124
29	10	1000	1008.579679	0.008579679	0.008579679	4124
29	11	1000	1003.466070	0.003466070	0.003466070	4124
29	12	1000	1016.262082	0.016262082	0.016262082	4124
29	13	1000	997.083024	-0.002916976	0.002916976	4124
29	14	1000	1002.188665	0.002188665	0.002188665	4124
29	15	1000	1018.826088	0.018826088	0.018826088	4124
29	16	1000	1004.743874	0.004743874	0.004743874	4124
29	17	1000	981.804175	-0.018195825	0.018195825	4124
29	18	1000	1021.391701	0.021391701	0.021391701	4124
29	19	1000	999.635049	-0.000364951	0.000364951	4124
29	20	5000	5121.828119	0.024365624	0.024365624	4124
29	21	5000	4984.480800	-0.003103840	0.003103840	4124
29	22	5000	5059.451279	0.011890256	0.011890256	4124
29	23	10000	10170.185440	0.017018544	0.017018544	4124
30	0	1000	1009.859079	0.009859079	0.009859079	4124
30	1	1000	1007.300678	0.007300678	0.007300678	4124
30	2	1000	1004.743874	0.004743874	0.004743874	4124
30	3	1000	1029.098194	0.029098194	0.029098194	4124
30	4	1000	1007.300678	0.007300678	0.007300678	4124
30	5	1000	991.983739	-0.008016261	0.008016261	4124
30	6	1000	1000.911658	0.000911658	0.000911658	4124
30	7	1000	985.618547	-0.014381453	0.014381453	4124
30	8	1000	1039.396125	0.039396125	0.039396125	4124
30	9	1000	1004.743874	0.004743874	0.004743874	4124
30	10	1000	1011.138879	0.011138879	0.011138879	4124
30	11	1000	1004.743874	0.004743874	0.004743874	4124
30	12	1000	994.532588	-0.005467412	0.005467412	4124
30	13	1000	1007.300678	0.007300678	0.007300678	4124
30	14	1000	985.618547	-0.014381453	0.014381453	4124
30	15	1000	1009.859079	0.009859079	0.009859079	4124
30	16	1000	999.635049	-0.000364951	0.000364951	4124
30	17	1000	995.807607	-0.004192393	0.004192393	4124
30	18	1000	990.709909	-0.009290091	0.009290091	4124
30	19	1000	1004.743874	0.004743874	0.004743874	4124
30	20	5000	4974.363051	-0.005127390	0.005127390	4124
30	21	5000	4994.623603	-0.001075279	0.001075279	4124
30	22	5000	5018.388278	0.003677656	0.003677656	4124
30	23	10000	9982.907107	-0.001709289	0.001709289	4124
31	0	1000	1000.911658	0.000911658	0.000911658	4124
31	1	1000	994.532588	-0.005467412	0.005467412	4124
31	2	1000	988.163437	-0.011836563	0.011836563	4124
31	3	1000	1006.022077	0.006022077	0.006022077	4124
31	4	1000	1017.543884	0.017543884	0.017543884	4124
31	5	1000	994.532588	-0.005467412	0.005467412	4124
31	6	1000	974.186070	-0.025813930	0.025813930	4124
31	7	1000	1012.419079	0.012419079	0.012419079	4124
31	8	1000	980.533506	-0.019466494	0.019466494	4124
31	9	1000	995.807607	-0.004192393	0.004192393	4124
31	10	1000	1009.859079	0.009859079	0.009859079	4124
31	11	1000	997.083024	-0.002916976	0.002916976	4124
31	12	1000	1012.419079	0.012419079	0.012419079	4124
31	13	1000	993.257965	-0.006742035	0.006742035	4124
31	14	1000	999.635049	-0.000364951	0.000364951	4124
31	15	1000	1003.466070	0.003466070	0.003466070	4124
31	16	1000	1004.743874	0.004743874	0.004743874	4124
31	17	1000	1012.419079	0.012419079	0.012419079	4124
31	18	1000	1006.022077	0.006022077	0.006022077	4124
31	19	1000	1002.188665	0.002188665	0.002188665	4124
31	20	5000	5107.884276	0.021576855	0.021576855	4124
31	21	5000	5032.030256	0.006406051	0.006406051	4124
31	22	5000	5032.030256	0.006406051	0.006406051	4124
31	23	10000	10341.386479	0.034138648	0.034138648	4124
32	0	1000	999.635049	-0.000364951	0.000364951	4124
32	1	1000	997.083024	-0.002916976	0.002916976	4124
32	2	1000	995.807607	-0.004192393	0.004192393	4124
32	3	1000	997.083024	-0.002916976	0.002916976	4124
32	4	1000	1006.022077	0.006022077	0.006022077	4124
32	5	1000	1007.300678	0.007300678	0.007300678	4124
32	6	1000	1020.108694	0.020108694	0.020108694	4124
32	7	1000	991.983739	-0.008016261	0.008016261	4124
32	8	1000	1009.859079	0.009859079	0.009859079	4124
32	9	1000	1000.911658	0.000911658	0.000911658	4124
32	10	1000	1007.300678	0.007300678	0.007300678	4124
32	11	1000	1006.022077	0.006022077	0.006022077	4124
32	12	1000	1004.743874	0.004743874	0.004743874	4124
32	13	1000	990.709909	-0.009290091	0.009290091	4124
32	14	1000	998.358838	-0.001641162	0.001641162	4124
32	15	1000	986.890795	-0.013109205	0.013109205	4124
32	16	1000	999.635049	-0.000364951	0.000364951	4124
32	17	1000	1002.188665	0.002188665	0.002188665	4124
32	18	1000	1011.138879	0.011138879	0.011138879	4124
32	19	1000	994.532588	-0.005467412	0.005467412	4124
32	20	5000	5028.615500	0.005723100	0.005723100	4124
32	21	5000	5021.794515	0.004358903	0.004358903	4124
32	22	5000	5001.399453	0.000279891	0.000279891	4124
32	23	10000	10304.093353	0.030409335	0.030409335	4124
33	0	1000	1011.138879	0.011138879	0.011138879	4124
33	1	1000	1004.743874	0.004743874	0.004743874	4124
33	2	1000	990.709909	-0.009290091	0.009290091	4124
33	3	1000	1012.419079	0.012419079	0.012419079	4124
33	4	1000	985.618547	-0.014381453	0.014381453	4124
33	5	1000	988.163437	-0.011836563	0.011836563	4124
33	6	1000	997.083024	-0.002916976	0.002916976	4124
33	7	1000	995.807607	-0.004192393	0.004192393	4124
33	8	1000	1006.022077	0.006022077	0.006022077	4124
33	9	1000	994.532588	-0.005467412	0.005467412	4124
33	10	1000	986.890795	-0.013109205	0.013109205	4124
33	11	1000	999.635049	-0.000364951	0.000364951	4124
33	12	1000	993.257965	-0.006742035	0.006742035	4124
33	13	1000	998.358838	-0.001641162	0.001641162	4124
33	14	1000	1004.743874	0.004743874	0.004743874	4124
33	15	1000	997.083024	-0.002916976	0.002916976	4124
33	16	1000	994.532588	-0.005467412	0.005467412	4124
33	17	1000	979.263232	-0.020736768	0.020736768	4124
33	18	1000	1017.543884	0.017543884	0.017543884	4124
33	19	1000	999.635049	-0.000364951	0.000364951	4124
33	20	5000	4940.816590	-0.011836682	0.011836682	4124
33	21	5000	4904.230070	-0.019153986	0.019153986	4124
33	22	5000	4904.230070	-0.019153986	0.019153986	4124
33	23	10000	10182.179592	0.018217959	0.018217959	4124
34	0	1000	997.083024	-0.002916976	0.002916976	4124
34	1	1000	1013.699680	0.013699680	0.013699680	4124
34	2	1000	981.804175	-0.018195825	0.018195825	4124
34	3	1000	1018.826088	0.018826088	0.018826088	4124
34	4	1000	993.257965	-0.006742035	0.006742035	4124
34	5	1000	988.163437	-0.011836563	0.011836563	4124
34	6	1000	997.083024	-0.002916976	0.002916976	4124
34	7	1000	1007.300678	0.007300678	0.007300678	4124
34	8	1000	962.785413	-0.037214587	0.037214587	4124
34	9	1000	991.983739	-0.008016261	0.008016261	4124
34	10	1000	1009.859079	0.009859079	0.009859079	4124
34	11	1000	988.163437	-0.011836563	0.011836563	4124
34	12	1000	1018.826088	0.018826088	0.018826088	4124
34	13	1000	997.083024	-0.002916976	0.002916976	4124
34	14	1000	991.983739	-0.008016261	0.008016261	4124
34	15	1000	1006.022077	0.006022077	0.006022077	4124
34	16	1000	997.083024	-0.002916976	0.002916976	4124
34	17	1000	1017.543884	0.017543884	0.017543884	4124
34	18	1000	1016.262082	0.016262082	0.016262082	4124
34	19	1000	1017.543884	0.017543884	0.017543884	4124
34	20	5000	4934.140142	-0.013171972	0.013171972	4124
34	21	5000	4970.996014	-0.005800797	0.005800797	4124
34	22	5000	5004.791585	0.000958317	0.000958317	4124
34	23	10000	9738.628768	-0.026137123	0.026137123	4124
35	0	1000	999.635049	-0.000364951	0.000364951	4124
35	1	1000	1008.579679	0.008579679	0.008579679	4124
35	2	1000	988.163437	-0.011836563	0.011836563	4124
35	3	1000	1013.699680	0.013699680	0.013699680	4124
35	4	1000	980.533506	-0.019466494	0.019466494	4124
35	5	1000	1012.419079	0.012419079	0.012419079	4124
35	6	1000	1003.466070	0.003466070	0.003466070	4124
35	7	1000	1014.980680	0.014980680	0.014980680	4124
35	8	1000	986.890795	-0.013109205	0.013109205	4124
35	9	1000	983.075238	-0.016924762	0.016924762	4124
35	10	1000	1016.262082	0.016262082	0.016262082	4124
35	11	1000	1027.812771	0.027812771	0.027812771	4124
35	12	1000	1002.188665	0.002188665	0.002188665	4124
35	13	1000	998.358838	-0.001641162	0.001641162	4124
35	14	1000	1012.419079	0.012419079	0.012419079	4124
35	15	1000	986.890795	-0.013109205	0.013109205	4124
35	16	1000	986.890795	-0.013109205	0.013109205	4124
35	17	1000	983.075238	-0.016924762	0.016924762	4124
35	18	1000	993.257965	-0.006742035	0.006742035	4124
35	19	1000	1012.419079	0.012419079	0.012419079	4124
35	20	5000	5087.057112	0.017411422	0.017411422	4124
35	21	5000	5052.578794	0.010515759	0.010515759	4124
35	22	5000	5004.791585	0.000958317	0.000958317	4124
35	23	10000	9937.395527	-0.006260447	0.006260447	4124
36	0	1000	988.163437	-0.011836563	0.011836563	4124
36	1	1000	1006.022077	0.006022077	0.006022077	4124
36	2	1000	1004.743874	0.004743874	0.004743874	4124
36	3	1000	994.532588	-0.005467412	0.005467412	4124
36	4	1000	998.358838	-0.001641162	0.001641162	4124
36	5	1000	994.532588	-0.005467412	0.005467412	4124
36	6	1000	1003.466070	0.003466070	0.003466070	4124
36	7	1000	1008.579679	0.008579679	0.008579679	4124
36	8	1000	1004.743874	0.004743874	0.004743874	4124
